Location,WindGustDir,WindDir9am,WindDir3pm,RainToday
Sale,WSW,W,WSW,No
Sale,W,WNW,W,No
Sale,W,W,W,No
Sale,ESE,WNW,E,No
Sale,E,W,ESE,No
Sale,E,NW,E,No
Sale,WNW,WSW,W,No
Sale,WSW,NW,W,Yes
Sale,WNW,WNW,ENE,No
Sale,WNW,NW,N,No
Sale,E,W,E,No
Sale,WNW,NNW,NW,No
Sale,WNW,NW,WNW,No
Sale,W,S,W,No
Sale,NW,N,NW,No
Sale,W,SW,W,Yes
Sale,W,WNW,NNW,Yes
Sale,NW,E,NW,No
Sale,W,W,W,Yes
Sale,WSW,WSW,WSW,Yes
Sale,SSE,W,ESE,No
Sale,E,SW,SE,No
Sale,NNW,NW,SW,No
Sale,W,SW,W,Yes
Sale,WSW,NW,E,No
Sale,E,WNW,E,No
Sale,SE,N,ENE,No
Sale,NW,WSW,NNE,No
Sale,WSW,W,W,Yes
Sale,W,W,W,Yes
Sale,WNW,WNW,WSW,No
Sale,SW,W,WSW,No
Sale,WNW,WNW,WSW,No
Sale,W,NW,W,No
Sale,SE,WNW,SSE,No
Sale,N,NW,E,No
Sale,E,NNW,ESE,No
Sale,NW,W,E,No
Sale,WNW,SSW,N,No
Sale,W,WNW,SW,Yes
Sale,SW,W,WSW,Yes
Sale,W,NW,W,No
Sale,W,W,WSW,Yes
Sale,NNW,NW,W,No
Sale,NW,SW,NW,No
Sale,SW,ENE,NNW,No
Sale,ENE,SSE,ENE,No
Sale,E,WNW,E,No
Sale,W,ENE,WNW,No
Sale,W,NW,WSW,Yes
Sale,WNW,W,WNW,Yes
Sale,W,W,WNW,Yes
Sale,NNE,N,ENE,No
Sale,NW,NW,WNW,No
Sale,W,W,WNW,Yes
Sale,W,WNW,WNW,Yes
Sale,W,WNW,W,No
Sale,WNW,W,W,No
Sale,NNW,NW,ESE,No
Sale,NW,WNW,NW,No
Sale,WNW,NW,WNW,No
Sale,WSW,W,W,Yes
Sale,WSW,W,WSW,No
Sale,WNW,ESE,NW,No
Sale,WNW,W,W,Yes
Sale,NW,WSW,NW,Yes
Sale,SW,WNW,W,Yes
Sale,W,W,W,Yes
Sale,NNW,NW,ENE,No
Sale,NW,NW,NW,No
Sale,WSW,NNW,WNW,No
Sale,WNW,WSW,WSW,Yes
Sale,W,W,W,No
Sale,WNW,WNW,W,No
Sale,NW,WNW,E,No
Sale,NW,WNW,ENE,No
Sale,ESE,NW,E,No
Sale,WNW,W,NNE,No
Sale,NW,W,NNW,No
Sale,W,W,W,No
Sale,WNW,W,NNW,No
Sale,NW,N,NW,No
Sale,NW,NW,NW,No
Sale,WNW,W,NW,No
Sale,NW,NW,NW,No
Sale,WNW,NW,W,Yes
Sale,WSW,W,WNW,Yes
Sale,SW,WNW,WSW,No
Sale,W,NW,WSW,No
Sale,W,NW,WSW,No
Sale,WSW,N,WSW,No
Sale,W,SW,SW,No
Sale,W,WNW,NW,No
Sale,NW,NW,WNW,No
Sale,SW,WNW,W,Yes
Sale,W,W,S,Yes
Sale,WNW,NW,W,No
Sale,WSW,W,SW,No
Sale,W,WNW,SW,No
Sale,E,NW,ESE,No
Sale,ESE,W,SE,No
Sale,SE,SSE,SSE,No
Sale,SSE,SSE,SSE,Yes
Sale,S,SSE,S,No
Sale,WNW,WNW,S,No
Sale,E,ENE,ESE,No
Sale,E,NW,ESE,No
Sale,E,WNW,E,No
Sale,S,NW,NNE,No
Sale,SE,WNW,SSE,Yes
Sale,E,NNW,E,No
Sale,E,ENE,E,No
Sale,E,NW,E,No
Sale,ESE,W,E,No
Sale,E,WNW,ESE,No
Sale,WSW,NNE,WSW,No
Sale,S,W,S,Yes
Sale,W,W,SW,Yes
Sale,ENE,WNW,ESE,No
Sale,E,WNW,E,No
Sale,E,WSW,E,No
Sale,E,NW,E,No
Sale,NE,WNW,E,No
Sale,S,NW,WNW,No
Sale,W,WSW,WSW,Yes
Sale,W,W,WSW,No
Sale,WNW,W,SW,Yes
Sale,E,WNW,W,No
Sale,W,WNW,ESE,No
Sale,E,ENE,ESE,No
Sale,WSW,W,W,Yes
Sale,WSW,W,W,No
Sale,W,W,W,Yes
Sale,W,W,SE,No
Sale,WNW,WNW,W,No
Sale,E,WSW,E,No
Sale,E,WNW,NW,No
Sale,SSW,WNW,SSE,No
Sale,WSW,W,WSW,Yes
Sale,W,W,WSW,No
Sale,ESE,WNW,WSW,Yes
Sale,NW,NW,N,No
Sale,WSW,W,W,No
Sale,W,W,W,Yes
Sale,W,WNW,ESE,No
Sale,NW,WNW,S,No
Sale,W,WSW,W,No
Sale,ENE,NE,E,No
Sale,W,W,WSW,Yes
Sale,W,W,WSW,No
Sale,W,W,SW,No
Sale,WSW,NW,W,No
Sale,W,WSW,E,No
Sale,SSE,NNW,S,No
Sale,SE,SSW,NW,Yes
Sale,SSE,SSE,SE,Yes
Sale,SE,W,S,Yes
Sale,W,W,WSW,No
Sale,E,WNW,E,Yes
Sale,ENE,NW,NNW,No
Sale,NW,NW,NW,No
Sale,E,SSE,E,No
Sale,E,ENE,E,No
Sale,E,N,NE,No
Sale,WSW,S,ESE,No
Sale,E,ENE,ESE,No
Sale,W,SW,ESE,No
Sale,E,S,SE,No
Sale,W,ENE,W,Yes
Sale,WNW,W,W,Yes
Sale,W,W,WSW,No
Sale,W,NW,ENE,No
Sale,ENE,NNW,ENE,No
Sale,W,W,W,No
Sale,WSW,W,WSW,Yes
Sale,E,NW,NE,No
Sale,E,WSW,WNW,No
Sale,W,W,W,No
Sale,W,WNW,ESE,No
Sale,ENE,NW,ENE,No
Sale,S,NW,NW,No
Sale,WSW,SSW,E,No
Sale,W,W,W,No
Sale,E,W,E,No
Sale,E,NNW,E,No
Sale,E,SW,E,No
Sale,WSW,WSW,WSW,No
Sale,ESE,WNW,SE,No
Sale,W,SW,WSW,Yes
Sale,WSW,W,WSW,Yes
Sale,WSW,W,W,No
Sale,NE,SW,ENE,No
Sale,WSW,ENE,WNW,No
Sale,SW,WSW,SW,No
Sale,W,NW,ESE,No
Sale,W,NNE,E,No
Sale,W,W,W,Yes
Sale,W,W,WSW,No
Sale,E,W,E,No
Sale,SE,WNW,SSE,No
Sale,ESE,NNE,ESE,No
Sale,NNE,NE,SE,Yes
Sale,S,NNE,SSE,No
Sale,E,SE,SE,No
Sale,SSE,WSW,SSE,No
Sale,ESE,ESE,ESE,Yes
Sale,E,E,ESE,Yes
Sale,S,S,SE,Yes
Sale,W,SSW,S,Yes
Sale,E,SW,E,Yes
Sale,ENE,NW,NNE,No
Sale,S,SSW,SE,No
Sale,E,E,E,No
Sale,E,ENE,E,No
Sale,SSE,SSW,SE,No
Sale,WSW,ENE,W,No
Sale,W,W,SW,No
Sale,W,N,SSE,No
Sale,WSW,W,WSW,Yes
Sale,W,WNW,S,No
Sale,E,ENE,E,No
Sale,SE,SSE,SE,No
Sale,NW,NNE,SW,No
Sale,SE,SW,SE,Yes
Sale,SE,WNW,SE,No
Sale,WSW,W,W,Yes
Sale,E,WNW,SE,No
Sale,E,NW,E,No
Sale,W,N,WNW,No
Sale,W,NW,WSW,No
Sale,ESE,W,S,No
Sale,ENE,WNW,ENE,No
Sale,E,NNW,E,No
Sale,NNW,NW,N,No
Sale,SSW,SW,NNE,No
Sale,SSE,SSE,SSE,No
Sale,ESE,ENE,ESE,No
Sale,E,E,E,No
Sale,WSW,NE,WSW,No
Sale,S,S,SSE,Yes
Sale,E,ESE,E,Yes
Sale,E,E,E,No
Sale,E,E,SSE,No
Sale,WSW,W,WSW,No
Sale,W,WNW,WSW,No
Sale,W,W,W,No
Sale,W,W,WSW,No
Sale,ESE,W,ESE,No
Sale,S,NNW,E,No
Sale,SSE,W,E,Yes
Sale,E,WSW,E,No
Sale,S,SW,S,No
Sale,E,ENE,E,No
Sale,WSW,WSW,WSW,No
Sale,S,WNW,SSE,No
Sale,S,S,SSE,No
Sale,SE,SSE,SE,No
Sale,SSW,WSW,SSW,Yes
Sale,W,W,S,Yes
Sale,E,W,E,No
Sale,E,SSE,E,No
Sale,W,W,SE,No
Sale,E,W,SE,No
Sale,ESE,ENE,E,No
Sale,E,ENE,E,No
Sale,W,WNW,WNW,No
Sale,W,WNW,W,Yes
Sale,E,S,ESE,No
Sale,ENE,ENE,E,No
Sale,E,SE,ESE,Yes
Sale,E,ENE,E,Yes
Sale,WSW,WSW,WNW,No
Sale,SSE,ESE,SE,No
Sale,E,NW,S,No
Sale,SE,NNW,SE,No
Sale,ESE,NE,E,No
Sale,ENE,WNW,E,No
Sale,W,N,SW,No
Sale,SW,WNW,S,Yes
Sale,E,ENE,E,Yes
Sale,WSW,W,WSW,No
Sale,SSE,SW,SW,No
Sale,W,NNE,WSW,No
Sale,SW,W,SW,Yes
Sale,ESE,WNW,SE,No
Sale,WSW,WNW,WSW,No
Sale,W,W,WSW,Yes
Sale,W,W,WSW,No
Sale,WSW,W,WSW,No
Sale,ESE,WSW,SSE,No
Sale,WSW,NNW,WSW,No
Sale,ESE,SSE,ESE,No
Sale,WSW,NW,WSW,No
Sale,SW,NW,SSW,No
Sale,ESE,W,ENE,No
Sale,WNW,WNW,WSW,No
Sale,SW,WNW,SE,No
Sale,ESE,NE,E,No
Sale,NE,NW,NNE,No
Sale,WSW,WNW,WSW,No
Sale,SSW,ENE,WNW,No
Sale,WSW,W,WSW,Yes
Sale,ESE,WNW,E,No
Sale,ESE,W,E,No
Sale,WSW,NW,ESE,No
Sale,WNW,SW,W,No
Sale,E,WNW,E,Yes
Sale,WNW,W,NW,No
Sale,W,WNW,W,Yes
Sale,W,W,WSW,Yes
Sale,SSW,WNW,SSW,No
Sale,SSE,W,WSW,No
Sale,E,NW,E,No
Sale,ENE,N,ENE,No
Sale,WSW,WSW,WSW,No
Sale,E,WNW,E,No
Sale,ENE,NW,E,No
Sale,SE,WNW,SE,No
Sale,WSW,W,ESE,No
Sale,SSW,W,S,Yes
Sale,S,SW,SSW,Yes
Sale,S,WSW,SE,Yes
Sale,E,NW,ESE,No
Sale,W,W,WSW,No
Sale,SSE,WSW,WNW,No
Sale,E,SSW,E,No
Sale,W,W,W,Yes
Sale,E,SSE,ESE,No
Sale,W,WNW,WSW,Yes
Sale,SSW,W,SSW,Yes
Sale,SE,NW,SSE,Yes
Sale,SE,NW,E,No
Sale,SSE,SSE,ESE,Yes
Sale,SE,SSE,SE,Yes
Sale,WSW,NNW,SW,Yes
Sale,WSW,W,NW,Yes
Sale,WSW,WSW,WSW,Yes
Sale,W,W,W,No
Sale,W,WNW,SW,No
Sale,E,WNW,E,No
Sale,E,NW,ESE,No
Sale,ESE,W,E,No
Sale,WNW,NW,ENE,No
Sale,ENE,W,E,No
Sale,WNW,NNW,WSW,No
Sale,W,NW,NW,No
Sale,WNW,W,W,No
Sale,W,WNW,W,No
Sale,WNW,NNW,NW,No
Sale,WSW,NW,W,No
Sale,W,W,W,Yes
Sale,W,NW,W,No
Sale,W,W,W,Yes
Sale,W,W,WSW,No
Sale,W,W,W,No
Sale,N,WSW,W,No
Sale,W,NW,W,No
Sale,E,NW,E,No
Sale,NW,N,WNW,No
Sale,SW,SW,SW,Yes
Sale,W,NW,W,No
Sale,WSW,NW,NE,No
Sale,NW,WNW,NNW,No
Sale,NW,NW,ESE,No
Sale,WSW,S,NNW,No
Sale,WSW,WNW,W,No
Sale,NW,NW,NW,No
Sale,W,NW,WNW,No
Sale,W,W,WSW,Yes
Sale,W,WNW,W,No
Sale,W,WNW,W,No
Sale,WNW,N,SE,No
Sale,NW,WNW,W,Yes
Sale,W,NW,W,No
Sale,WNW,NNW,NW,No
Sale,NW,NW,NW,No
Sale,W,W,WNW,No
Sale,WNW,WNW,W,No
Sale,WNW,NW,WNW,No
Sale,W,NW,NW,No
Sale,NW,WNW,WNW,No
Sale,SE,WNW,ESE,No
Sale,E,S,E,No
Sale,WNW,WNW,WNW,Yes
Sale,SSE,NNW,SSE,No
Sale,SE,SE,S,Yes
Sale,WSW,WSW,WNW,Yes
Sale,WNW,NW,NW,No
Sale,WNW,NW,S,No
Sale,ENE,W,E,No
Sale,WNW,E,E,No
Sale,WSW,WNW,E,No
Sale,WSW,WNW,W,No
Sale,WNW,NW,W,No
Sale,WSW,NNW,WSW,No
Sale,W,NW,WSW,No
Sale,WNW,WNW,WNW,No
Sale,WSW,WNW,NW,No
Sale,WNW,NNW,W,No
Sale,WSW,WSW,W,No
Sale,W,WNW,W,Yes
Sale,W,WNW,W,No
Sale,WNW,SW,NW,No
Sale,SE,W,E,Yes
Sale,E,WNW,ENE,No
Sale,NW,NNW,NW,No
Sale,NE,NNE,NNE,No
Sale,W,W,W,Yes
Sale,W,W,W,Yes
Sale,W,W,WSW,Yes
Sale,SSE,WNW,ESE,No
Sale,SSE,S,SSE,No
Sale,WNW,W,SW,No
Sale,SSW,WNW,SW,Yes
Sale,WNW,WNW,WNW,No
Sale,E,WNW,E,No
Sale,NE,NNW,E,No
Sale,NNW,NNE,NW,No
Sale,E,NW,E,No
Sale,NW,NNW,NW,Yes
Sale,WNW,W,WNW,No
Sale,W,W,W,No
Sale,WNW,W,W,No
Sale,W,NW,NNW,No
Sale,WNW,NW,WSW,No
Sale,W,W,WSW,No
Sale,W,NNW,W,No
Sale,WSW,WSW,W,Yes
Sale,W,WNW,W,No
Sale,W,W,W,Yes
Sale,W,W,W,Yes
Sale,W,W,W,Yes
Sale,SE,NW,E,No
Sale,NE,WNW,WSW,No
Sale,WNW,NNW,NE,No
Sale,NW,N,WNW,No
Sale,W,ESE,WSW,No
Sale,WSW,W,W,No
Sale,SW,N,WSW,No
Sale,WSW,NNW,SE,No
Sale,W,W,W,Yes
Sale,W,W,W,No
Sale,W,WNW,SSE,No
Sale,ENE,W,E,No
Sale,NNE,NW,WNW,No
Sale,WNW,NNW,E,No
Sale,WSW,WNW,SSE,No
Sale,ESE,SSW,ESE,Yes
Sale,ESE,ESE,E,Yes
Sale,E,ESE,E,No
Sale,WSW,W,ESE,Yes
Sale,W,W,W,Yes
Sale,W,WSW,E,No
Sale,WNW,W,SSW,No
Sale,SE,WNW,SSW,No
Sale,E,WNW,E,No
Sale,WSW,W,SW,No
Sale,WSW,W,W,No
Sale,W,WNW,WSW,No
Sale,NNE,E,ENE,No
Sale,WNW,NW,W,No
Sale,W,W,WSW,No
Sale,WSW,W,WNW,No
Sale,ENE,NW,NNW,No
Sale,WNW,WNW,ENE,No
Sale,E,W,E,No
Sale,NW,NNE,NW,No
Sale,W,WNW,WSW,Yes
Sale,WSW,WNW,WSW,No
Sale,WNW,W,SE,No
Sale,E,ENE,E,No
Sale,ENE,NW,E,No
Sale,W,NNE,WSW,No
Sale,WSW,W,SSW,Yes
Sale,SSE,S,SSE,No
Sale,SSE,WNW,SSE,No
Sale,ESE,WNW,SE,No
Sale,ESE,NW,ESE,No
Sale,E,NE,E,No
Sale,E,ENE,ESE,No
Sale,WSW,W,W,No
Sale,W,WNW,SSE,No
Sale,WSW,NW,WSW,No
Sale,SE,NW,SE,No
Sale,NW,NW,WNW,No
Sale,WSW,WSW,E,No
Sale,N,W,E,No
Sale,NNW,N,NW,No
Sale,WSW,SW,SE,No
Sale,E,NW,ESE,No
Sale,NE,SE,NNW,No
Sale,N,W,ESE,No
Sale,SW,SSW,SW,Yes
Sale,ESE,NW,ESE,Yes
Sale,E,ESE,E,No
Sale,NW,WSW,NW,No
Sale,E,W,ESE,No
Sale,E,WNW,ENE,No
Sale,WSW,NW,SW,No
Sale,W,NW,W,No
Sale,W,ESE,ESE,Yes
Sale,SSW,W,SSE,No
Sale,ESE,S,NNE,No
Sale,E,NNE,E,No
Sale,WSW,WSW,WSW,No
Sale,E,E,E,Yes
Sale,ESE,NNW,E,No
Sale,E,SW,E,No
Sale,ESE,SW,ESE,No
Sale,SW,NE,WSW,No
Sale,SSW,NNE,WNW,No
Sale,S,WSW,S,Yes
Sale,E,SE,E,No
Sale,ENE,ENE,E,Yes
Sale,ESE,ESE,E,No
Sale,W,NW,W,No
Sale,W,W,S,No
Sale,E,NNW,E,Yes
Sale,ENE,W,N,No
Sale,W,W,W,Yes
Sale,WNW,W,SE,No
Sale,ESE,WSW,ESE,No
Sale,ESE,E,E,No
Sale,NW,NW,NW,No
Sale,WSW,WSW,SW,No
Sale,WNW,SSE,SSW,Yes
Sale,W,W,W,Yes
Sale,ESE,W,ESE,No
Sale,SW,W,WSW,No
Sale,ESE,WNW,ESE,No
Sale,W,W,WSW,No
Sale,ESE,W,E,No
Sale,SSE,WNW,SE,No
Sale,E,NE,NE,No
Sale,WSW,WSW,ESE,No
Sale,WNW,W,W,Yes
Sale,SW,NW,E,No
Sale,E,ENE,E,No
Sale,SE,WNW,SSE,No
Sale,ENE,E,E,No
Sale,E,E,ESE,No
Sale,WSW,ENE,NNW,No
Sale,WSW,WSW,WSW,Yes
Sale,E,SE,E,No
Sale,WSW,W,WSW,No
Sale,W,WSW,SW,No
Sale,ESE,N,ENE,No
Sale,SSE,W,SSE,No
Sale,ESE,S,SE,No
Sale,E,ESE,E,No
Sale,ESE,NNE,SE,No
Sale,ENE,W,ESE,No
Sale,SSW,E,NW,No
Sale,W,NNE,SSW,No
Sale,WSW,WSW,W,Yes
Sale,E,ENE,E,No
Sale,ESE,SE,E,No
Sale,E,NE,E,No
Sale,E,E,E,No
Sale,W,WSW,WSW,Yes
Sale,ESE,W,E,Yes
Sale,E,ENE,E,No
Sale,SE,WNW,SE,No
Sale,E,E,E,No
Sale,E,NNW,W,No
Sale,ESE,WSW,SE,Yes
Sale,E,ESE,ESE,Yes
Sale,E,ENE,E,Yes
Sale,E,ENE,E,Yes
Sale,E,ESE,ESE,Yes
Sale,SSE,WNW,E,No
Sale,ENE,SE,E,No
Sale,ESE,SW,E,No
Sale,E,ENE,E,No
Sale,WSW,WSW,W,No
Sale,ESE,W,S,Yes
Sale,E,NNW,E,No
Sale,ENE,NE,E,No
Sale,W,NW,E,No
Sale,ESE,WSW,ESE,No
Sale,SSE,S,SE,Yes
Sale,SW,ENE,ENE,No
Sale,W,WNW,W,No
Sale,ESE,W,ESE,No
Sale,E,NNE,E,Yes
Sale,E,NNW,E,Yes
Sale,WNW,NNE,E,No
Sale,W,SSW,SSW,Yes
Sale,N,S,SE,Yes
Sale,NW,NNE,WNW,Yes
Sale,ESE,WNW,E,No
Sale,ESE,NNW,ESE,Yes
Sale,SSW,SW,SW,No
Sale,E,WNW,E,Yes
Sale,E,NE,E,No
Sale,E,ENE,E,No
Sale,ENE,WNW,ESE,No
Sale,W,WSW,N,No
Sale,E,W,E,No
Sale,ESE,W,ESE,No
Sale,E,WNW,ESE,No
Sale,S,SW,NW,No
Sale,W,W,WSW,No
Sale,W,W,SW,No
Sale,W,W,WSW,Yes
Sale,W,W,SW,No
Sale,W,W,WSW,No
Sale,SSE,W,WSW,No
Sale,SE,WNW,ESE,No
Sale,E,NE,ESE,No
Sale,SW,NW,W,No
Sale,WNW,NNE,NW,No
Sale,S,W,SSE,No
Sale,WSW,WSW,WSW,No
Sale,W,WSW,WSW,No
Sale,E,SW,ESE,No
Sale,ESE,WSW,W,No
Sale,ESE,ENE,E,No
Sale,ENE,NE,ESE,No
Sale,SE,WNW,WSW,No
Sale,ESE,E,SE,No
Sale,E,NW,E,No
Sale,S,WSW,SSE,No
Sale,SE,SSE,ESE,No
Sale,S,WNW,SE,No
Sale,ESE,E,E,No
Sale,W,NNW,WSW,No
Sale,ESE,ENE,E,Yes
Sale,W,WSW,ESE,Yes
Sale,SSE,S,SSE,Yes
Sale,ESE,SE,ESE,No
Sale,SSE,SSW,SE,No
Sale,ESE,ESE,ESE,No
Sale,E,ENE,E,Yes
Sale,W,S,W,Yes
Sale,W,W,SW,Yes
Sale,E,WNW,E,No
Sale,SE,W,SE,No
Sale,E,NE,E,No
Sale,WNW,WNW,W,No
Sale,E,WSW,N,No
Sale,WSW,SSW,WSW,No
Sale,WSW,NW,WSW,No
Sale,S,WNW,S,No
Sale,SE,WNW,SE,No
Sale,W,W,WSW,Yes
Sale,WNW,WNW,W,No
Sale,NW,NW,ENE,No
Sale,WSW,W,WSW,No
Sale,SE,WNW,SE,No
Sale,E,W,ENE,No
Sale,WSW,SW,W,No
Sale,W,NW,WSW,Yes
Sale,SE,NW,SE,No
Sale,WSW,WNW,W,No
Sale,WNW,NW,WSW,No
Sale,W,WSW,W,No
Sale,W,WNW,S,No
Sale,SE,ESE,ESE,No
Sale,ESE,NNW,E,No
Sale,ESE,NW,W,No
Sale,S,WNW,S,No
Sale,E,NW,E,No
Sale,E,WNW,E,No
Sale,ENE,NW,ENE,No
Sale,W,WNW,WNW,No
Sale,WNW,WNW,N,No
Sale,E,WNW,W,No
Sale,NW,NNW,NW,Yes
Sale,NNW,NW,NW,No
Sale,WNW,WNW,WNW,No
Sale,WNW,E,WNW,No
Sale,NW,ENE,NW,No
Sale,ENE,NW,E,No
Sale,E,SW,ENE,No
Sale,WNW,W,W,Yes
Sale,W,WNW,W,Yes
Sale,W,W,WNW,Yes
Sale,WNW,W,W,No
Sale,WSW,W,WSW,No
Sale,NW,SSE,NW,No
Sale,W,NNW,W,No
Sale,NW,WNW,NW,No
Sale,WNW,WNW,WSW,No
Sale,W,SSE,NW,No
Sale,W,WSW,WSW,Yes
Sale,E,NW,ENE,No
Sale,WNW,W,W,Yes
Sale,WSW,WSW,WSW,No
Sale,NW,WNW,N,No
Sale,W,W,W,Yes
Sale,W,WNW,W,No
Sale,W,W,W,No
Sale,WNW,WNW,NE,No
Sale,E,N,E,No
Sale,ESE,SSW,E,No
Sale,W,SE,SSE,Yes
Sale,W,WSW,N,Yes
Sale,W,W,W,No
Sale,W,W,WNW,No
Sale,NW,SSW,NW,No
Sale,WNW,W,NW,No
Sale,WSW,W,W,No
Sale,WNW,NW,W,Yes
Sale,NW,NW,N,No
Sale,WSW,WNW,WSW,No
Sale,NW,NW,NW,No
Sale,SW,W,NE,No
Sale,WSW,WNW,WSW,Yes
Sale,SSW,WSW,S,No
Sale,W,SSW,SW,Yes
Sale,W,W,W,No
Sale,W,NW,NW,No
Sale,WSW,WNW,WSW,No
Sale,WNW,NW,WNW,No
Sale,WNW,NW,WNW,No
Sale,W,SSW,SW,No
Sale,W,W,W,Yes
Sale,WNW,W,W,No
Sale,WNW,N,NW,No
Sale,WNW,SSE,ENE,No
Sale,WSW,WNW,NW,No
Sale,S,S,S,Yes
Sale,ESE,SSE,ESE,Yes
Sale,E,WNW,E,No
Sale,E,W,NNE,No
Sale,NW,NNE,NW,Yes
Sale,NW,NNW,NW,No
Sale,WNW,W,WNW,Yes
Sale,WNW,WNW,WNW,Yes
Sale,WNW,W,W,No
Sale,NW,NW,NNW,No
Sale,SW,WNW,ESE,No
Sale,WNW,WNW,WNW,No
Sale,NW,NNW,NNW,Yes
Sale,NE,WNW,SW,No
Sale,W,E,WNW,Yes
Sale,WNW,W,WNW,Yes
Sale,WNW,NE,NW,Yes
Sale,W,NNW,NW,No
Sale,WNW,NW,WNW,Yes
Sale,W,WNW,W,No
Sale,WNW,W,W,No
Sale,W,WNW,W,No
Sale,WNW,NNW,NW,No
Sale,W,WNW,WSW,No
Sale,WSW,WNW,N,No
Sale,SSW,WNW,SSW,Yes
Sale,SSW,W,SSW,No
Sale,E,WNW,SE,No
Sale,SW,WNW,WSW,No
Sale,WNW,WNW,S,No
Sale,ESE,WNW,S,No
Sale,ENE,WNW,S,No
Sale,NNE,WNW,NE,No
Sale,WSW,WSW,NW,No
Sale,WNW,WNW,W,Yes
Sale,NW,NW,NW,No
Sale,W,WSW,W,No
Sale,W,W,WSW,No
Sale,NNE,W,S,No
Sale,ESE,N,NNE,No
Sale,SW,WSW,WSW,No
Sale,NE,NE,NNE,No
Sale,NNE,NE,WSW,No
Sale,WNW,WNW,W,Yes
Sale,NW,W,W,No
Sale,WSW,NW,WSW,Yes
Sale,SSE,W,SSE,No
Sale,SW,WNW,W,No
Sale,W,WNW,W,Yes
Sale,NW,NNW,WSW,No
Sale,NW,W,WSW,No
Sale,ESE,W,ESE,No
Sale,ENE,ENE,ESE,No
Sale,W,NW,WSW,Yes
Sale,WSW,WSW,SE,Yes
Sale,ESE,SE,SE,Yes
Sale,W,WSW,W,Yes
Sale,WNW,W,WSW,No
Sale,W,NNE,WSW,No
Sale,W,W,WSW,No
Sale,E,ENE,ESE,No
Sale,N,E,E,No
Sale,WSW,NE,NE,No
Sale,WSW,W,WSW,Yes
Sale,WSW,WNW,W,No
Sale,SSE,WSW,SE,No
Sale,E,ENE,E,No
Sale,W,WSW,W,No
Sale,W,WSW,WSW,No
Sale,WSW,W,WSW,No
Sale,E,NNE,E,No
Sale,W,NW,E,No
Sale,E,W,ESE,No
Sale,E,NW,E,No
Sale,WSW,W,WSW,No
Sale,ENE,NW,NW,No
Sale,W,W,W,Yes
Sale,E,WNW,E,No
Sale,NNW,ENE,NW,No
Sale,W,N,WSW,No
Sale,NW,W,NW,No
Sale,W,NW,W,No
Sale,NW,WNW,NW,Yes
Sale,WSW,W,NW,No
Sale,WNW,NW,WNW,No
Sale,WNW,WNW,E,No
Sale,NNW,N,N,No
Sale,W,WNW,SSW,No
Sale,SSE,WNW,S,Yes
Sale,ESE,NW,ENE,No
Sale,NW,N,WNW,No
Sale,NW,NNE,W,No
Sale,W,W,WSW,Yes
Sale,W,WSW,W,No
Sale,WSW,W,WSW,Yes
Sale,E,NNW,ESE,No
Sale,WNW,NNW,S,No
Sale,SSW,W,SSW,Yes
Sale,WSW,WSW,SSW,Yes
Sale,W,WNW,W,Yes
Sale,NNW,NW,NW,No
Sale,WSW,E,SSW,No
Sale,SE,SW,SSE,No
Sale,SE,E,ESE,No
Sale,E,NNE,E,No
Sale,WSW,N,NW,No
Sale,WNW,W,W,No
Sale,WSW,WNW,W,No
Sale,W,W,WSW,No
Sale,WSW,WSW,W,No
Sale,WSW,NW,NW,No
Sale,W,W,W,No
Sale,W,W,W,No
Sale,NNW,ESE,WNW,No
Sale,E,N,E,No
Sale,SE,ESE,ESE,No
Sale,SSW,SSW,WNW,No
Sale,E,ESE,ENE,No
Sale,NW,ENE,S,No
Sale,NW,NW,NW,No
Sale,W,SSW,WSW,Yes
Sale,SW,WSW,WSW,Yes
Sale,W,W,ESE,No
Sale,SE,WNW,ESE,No
Sale,W,W,SE,No
Sale,E,WSW,SE,No
Sale,E,ENE,E,No
Sale,NW,WNW,NW,No
Sale,W,WNW,S,Yes
Sale,W,NNW,SSW,Yes
Sale,W,W,SSW,Yes
Sale,W,W,W,No
Sale,W,WSW,WSW,No
Sale,W,W,E,No
Sale,E,SW,E,No
Sale,ESE,NNE,ESE,No
Sale,SW,SSW,S,No
Sale,E,WSW,E,No
Sale,WSW,W,W,No
Sale,E,SE,E,No
Sale,NW,NNE,E,No
Sale,SSW,SSW,W,No
Sale,SE,WSW,SE,No
Sale,E,WSW,E,No
Sale,WNW,W,W,No
Sale,W,W,WSW,Yes
Sale,WSW,W,WSW,No
Sale,E,NNW,ESE,No
Sale,SSE,N,SW,No
Sale,NW,WSW,NW,No
Sale,WSW,WSW,SW,No
Sale,ESE,W,SE,No
Sale,ESE,ENE,ESE,No
Sale,WSW,WSW,WSW,No
Sale,ESE,W,E,No
Sale,E,N,E,No
Sale,W,WSW,WSW,No
Sale,W,W,W,No
Sale,ESE,NW,SE,No
Sale,ESE,E,ESE,No
Sale,E,NNW,ESE,No
Sale,E,NNW,ESE,No
Sale,WNW,N,SSE,No
Sale,E,E,E,Yes
Sale,N,NNE,NE,No
Sale,S,E,NW,No
Sale,SSE,E,SSE,Yes
Sale,E,W,ESE,No
Sale,W,SSW,ESE,No
Sale,WSW,W,WSW,No
Sale,E,W,E,No
Sale,E,ENE,E,No
Sale,SSE,W,SSE,No
Sale,ESE,SSW,ESE,No
